ID x y V Verr BV BVerr UB UBerr VR VRerr VI VIerr ra dec d_arcsec _r_1 _x_1 _y_1 _p_1 DR2Name RA_ICRS_1 e_RA_ICRS DE_ICRS_1 e_DE_ICRS SolID Source_1 RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON GLAT ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000 d_arcsec1 _r_2 _x_2 _y_2 _p_2 Source_2 RA_ICRS_2 DE_ICRS_2 rest b_rest B_rest rlen ResFlag ModFlag
918 1580.65 321.079 18.571 0.028 1.156 0.049 98.85 99.0 0.709 0.038 1.322 0.05 150.39983503837826 -49.65311323777861 0.0648 0.073557 -0.046364 -0.057105 219.1 "Gaia DR2 5406949790824330496" 150.39982443284 0.1073 -49.65309660333 0.1128 1635721458409799680 5406949790824330496 1352621837 2015.5 0.3697 0.1344 2.7516 -4.340 0.228 4.378 0.240 -0.1345 -0.1477 -0.2515 0.2036 0.1380 0.1905 -0.3018 0.0184 -0.0589 0.0583 218 0 216 2 -0.4411 201.42 0.0 0.0 31 0 0.8886 1.5393 0.0310 -0.084 25 14 0.21921 0 37 0 314 1088.0 1.476 737.115 18.097 0.0015 34 498.9 16.85 29.601 18.6063 0.0367 35 1059 18.66 56.750 17.2000 0.0191 1.432 0 1.4063 0.5093 0.8970 nan nan 0 nan nan nan NOT_AVAILABLE 276.93193536002 4.4485276382 180.99359418267 -55.73600167978 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 150.399853297 3.5389 -49.6531154518 3.7196 0.0 0.07325 -0.046326 -0.056741 219.2 5406949790824330496 150.39982443284 -49.65309660333 2479.45147420971 1817.38122998333 3689.57973546305 1179.37699921679 1 1
919 974.362 1523.5 18.571 0.021 0.894 0.038 98.85 99.0 0.582 0.026 1.043 0.033 150.47567864966717 -49.55333461396339 0.3869 0.042849 0.002686 0.042765 3.6 "Gaia DR2 5406951994143955072" 150.4755794233 0.1343 -49.55324854132 0.1321 1635721458409799680 5406951994143955072 1419107247 2015.5 0.1126 0.1652 0.6817 -5.812 0.269 4.235 0.254 -0.183 -0.2359 -0.2928 0.3046 0.1473 0.3324 -0.1708 0.2845 -0.1343 0.0133 224 0 222 2 0.6078 229.22 0.314 0.69 31 0 0.6123 1.5355 0.0369 -0.032 26 15 0.25354 0 40 0 344 900.8 1.385 650.295 18.3018 0.0017 14 417 14.04 29.709 18.8010 0.0365 14 742.9 8.748 84.918 17.5846 0.0128 1.288 0 1.2164 0.4992 0.7172 nan nan 0 nan nan nan NOT_AVAILABLE 276.91093277435 4.55780514699 180.95366259603 -55.62703781689 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 150.475617997 4.1688 -49.5532667754 3.9461 0.0 0.043215 0.002725 0.043129 3.6 5406951994143955072 150.4755794233 -49.55324854132 3776.23020006814 2566.81405193676 5787.3227652729 1181.51133813153 1 1
920 274.314 987.163 18.572 0.022 0.896 0.047 98.85 99.0 0.561 0.03 1.054 0.036 150.56552655227608 -49.59713615114619 0.8158 0.060911 0.060904 -0.000949 90.9 "Gaia DR2 5406939929573989760" 150.56540331283 0.1174 -49.59692409673 0.1146 1635721458409799680 5406939929573989760 1443289128 2015.5 0.1513 0.1376 1.0992 -3.366 0.231 2.490 0.221 -0.2177 -0.2248 -0.3467 0.3062 0.1772 0.3425 -0.2054 0.2420 -0.1193 -0.0151 239 0 238 1 0.3531 240.03 0.0 0.0 31 0 0.7736 1.5604 0.0298 -0.027 27 16 0.22257 0 42 0 365 1015.0 1.291 786.69 18.1719 0.0014 40 478.9 8.492 56.393 18.6508 0.0193 37 805.8 7.17 112.381 17.4964 0.0097 1.265 0 1.1545 0.4789 0.6755 nan nan 0 nan nan nan NOT_AVAILABLE 276.98396606016 4.55793296937 181.08259252704 -55.62580972574 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 150.565425674 3.5838 -49.5969348179 3.427 0.0 0.060945 0.060943 -0.000585 90.5 5406939929573989760 150.56540331283 -49.59692409673 3770.18649338581 2633.26001730927 5679.53312328887 1181.79941192487 1 1
921 1810.41 409.288 18.572 0.034 0.834 0.047 98.85 99.0 0.495 0.043 0.965 0.049 150.3705306349276 -49.64595472808311 0.2441 0.082334 -0.065389 -0.050032 232.6 "Gaia DR2 5406949962621218560" 150.37045435056 0.1365 -49.64600118158 0.1241 1635721458409799680 5406949962621218560 1394467463 2015.5 0.0101 0.1495 0.0676 -3.719 0.276 2.568 0.245 -0.2699 -0.0738 -0.4345 0.3220 0.0977 0.3577 -0.2760 0.0295 -0.0123 -0.0788 221 0 221 0 -1.6437 183.01 0.0 0.0 31 0 0.7032 1.5247 0.0342 -0.058 25 13 0.26628 0 37 0 320 922.8 1.401 658.819 18.2756 0.0016 34 430.7 7.927 54.335 18.7659 0.0200 33 725 7.187 100.876 17.6111 0.0108 1.252 0 1.1548 0.4903 0.6645 nan nan 0 nan nan nan NOT_AVAILABLE 276.91242674114 4.44272650416 180.95919777992 -55.74208378611 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 150.370479081 4.2808 -49.6460122378 3.8071 0.0 0.082082 -0.06535 -0.049667 232.8 5406949962621218560 150.37045435056 -49.64600118158 4503.08582616395 3126.00737572002 6651.64671955561 1179.18135585064 1 1
923 1451.62 1115.34 18.579 0.022 0.852 0.039 98.85 99.0 0.554 0.027 0.989 0.037 150.41543307383176 -49.5874072221835 0.3029 0.037382 -0.036367 0.008653 283.4 "Gaia DR2 5406950615456394752" 150.41534237516 0.1335 -49.58734702891 0.1391 1635721458409799680 5406950615456394752 370955955 2015.5 0.1779 0.1606 1.1076 -5.689 0.265 4.824 0.252 -0.161 -0.1024 -0.2583 0.3093 0.1743 0.3616 -0.1623 0.1709 -0.0284 0.0568 207 0 206 1 0.2815 206.02 0.0 0.0 31 0 0.635 1.4695 0.0373 -0.051 24 15 0.24718 0 38 0 327 845.6 1.243 680.383 18.3705 0.0016 35 399.4 7.699 51.873 18.8479 0.0209 34 673.5 6.527 103.182 17.6911 0.0105 1.269 0 1.1568 0.4774 0.6794 nan nan 0 nan nan nan NOT_AVAILABLE 276.90024418959 4.50705854614 180.93603855943 -55.67792861458 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 150.415380161 4.1038 -49.5873677988 3.9099 0.0 0.03743 -0.036328 0.009017 283.9 5406950615456394752 150.41534237516 -49.58734702891 3454.25313203444 2357.83591828748 5348.90747535406 1180.43666267735 1 1
924 1922.56 1480.15 18.583 0.023 1.165 0.045 98.85 99.0 0.652 0.029 1.278 0.031 150.35536708993973 -49.557494397601324 0.8119 0.084681 -0.075495 0.038358 296.9 "Gaia DR2 5406951547475871232" 150.35505735185 0.1257 -49.55759682413 0.1382 1635721458409799680 5406951547475871232 1393962736 2015.5 0.1172 0.1584 0.7398 -4.061 0.254 1.957 0.257 -0.0719 -0.1369 -0.2634 0.2526 0.1727 0.2868 -0.2470 0.1598 -0.0537 0.1247 199 0 199 0 1.5498 225.42 0.248 0.43 31 0 0.7076 1.4326 0.0370 -0.036 23 14 0.24011 0 37 0 321 948.3 1.492 635.407 18.246 0.0017 34 395.6 5.222 75.759 18.8583 0.0143 32 849.2 8.748 97.080 17.4393 0.0112 1.313 0 1.4190 0.6123 0.8066 nan nan 0 nan nan nan NOT_AVAILABLE 276.85096558545 4.50722788627 180.84891437375 -55.67840794044 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 150.355084305 3.9339 -49.5576052505 3.9834 0.0 0.084812 -0.075456 0.038722 297.2 5406951547475871232 150.35505735185 -49.55759682413 3804.05874051547 2604.107415518 5795.77268819115 1180.21573274554 1 1
925 1241.48 1643.17 18.584 0.022 0.922 0.036 98.85 99.0 0.547 0.028 1.05 0.033 150.44161452261494 -49.5436147396868 0.3543 0.055908 -0.019448 0.052417 339.6 "Gaia DR2 5406952165942634240" 150.44146674654 0.1363 -49.54359258514 0.1365 1635721458409799680 5406952165942634240 192320944 2015.5 0.1243 0.1611 0.7716 -5.678 0.271 4.940 0.257 -0.2487 -0.2301 -0.3410 0.3202 0.1850 0.3752 -0.1736 0.2221 -0.1348 0.0119 218 0 217 1 0.0073 211.48 0.0 0.0 31 0 0.6285 1.5946 0.0358 -0.027 25 15 0.25854 0 39 0 339 851.3 1.359 626.571 18.3632 0.0017 11 414.7 15.62 26.549 18.8071 0.0409 11 717.8 11.01 65.174 17.6219 0.0167 1.330 0 1.1851 0.4439 0.7413 nan nan 0 nan nan nan NOT_AVAILABLE 276.88737301262 4.55219064911 180.91220276054 -55.63297632684 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 150.441504423 4.1992 -49.5436138559 3.9853 0.0 0.056237 -0.019409 0.052781 339.8 5406952165942634240 150.44146674654 -49.54359258514 3745.11282222062 2557.27859611202 5727.14249752299 1181.29432880586 1 1
926 1527.14 553.352 18.588 0.038 1.109 0.06 98.85 99.0 0.674 0.047 1.159 0.052 150.40639855732843 -49.63389796344309 0.1758 0.056662 -0.042154 -0.037863 228.1 "Gaia DR2 5406950035638708096" 150.40635440505 0.1154 -49.63385837439 0.1238 1635721458409799680 5406950035638708096 702023720 2015.5 0.8880 0.1450 6.1263 -5.430 0.238 2.338 0.234 -0.1477 -0.0977 -0.2157 0.2982 0.1745 0.3474 -0.1543 0.1954 0.0325 0.0620 222 0 221 1 -0.0256 214.8 0.0 0.0 31 0 0.7532 1.5602 0.0331 -0.028 25 13 0.2214 0 38 0 331 956.2 1.411 677.76 18.2369 0.0016 16 439.1 13.78 31.858 18.7449 0.0341 14 861.8 18.59 46.358 17.4234 0.0234 1.360 0 1.3214 0.5079 0.8135 nan nan 0 nan nan nan NOT_AVAILABLE 276.92369215826 4.46642873142 180.97853708482 -55.71822268697 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 150.4063905 3.6926 -49.6338684404 3.6359 0.0 0.05639 -0.042115 -0.037499 228.3 5406950035638708096 150.40635440505 -49.63385837439 1120.72792237126 949.248831527534 1365.22838288288 1179.70861365286 1 1
927 1355.61 554.226 18.59 0.032 0.825 0.05 98.85 99.0 0.616 0.037 1.026 0.045 150.42822038254704 -49.633721741881516 0.2661 0.046905 -0.027983 -0.037643 216.6 "Gaia DR2 5406950203139420544" 150.42823310286 0.175 -49.633648299 0.1853 1635721458409799680 5406950203139420544 893721781 2015.5 0.0018 0.2243 0.0081 -3.394 0.382 1.258 0.381 -0.1036 -0.2320 -0.1267 0.2443 0.0994 0.2729 -0.1043 -0.0467 0.0159 0.0619 216 0 214 2 14.1835 652.35 1.191 11.0 31 0 0.3289 1.5515 0.0473 -0.09 25 14 0.34781 0 38 0 323 908.2 2.08 436.533 18.2929 0.0025 31 521.1 13.92 37.436 18.5592 0.0290 28 836.6 10.52 79.547 17.4556 0.0136 1.495 0 1.1035 0.2662 0.8373 nan nan 0 nan nan nan NOT_AVAILABLE 276.93490990354 4.47513307313 180.99816122367 -55.70935533748 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 150.428255668 5.9285 -49.6336537163 5.9032 0.0 0.04659 -0.027945 -0.037279 216.9 5406950203139420544 150.42823310286 -49.633648299 3796.59021300633 2477.9386914532 5936.04447091376 1179.9300278795 1 1
929 311.099 86.75 18.597 0.035 1.128 0.053 98.85 99.0 0.686 0.041 1.203 0.048 150.56210623849174 -49.67154762867711 0.9112 0.095438 0.0586 -0.075329 142.1 "Gaia DR2 5406937455678258432" 150.56198676846 0.1738 -49.67130662327 0.1774 1635721458409799680 5406937455678258432 1577359365 2015.5 0.3181 0.2094 1.5190 -4.198 0.356 2.057 0.349 -0.1663 -0.1349 -0.2873 0.2671 0.0622 0.3026 -0.1161 0.1346 -0.0774 0.0107 229 0 229 0 12.4999 605.12 1.284 14.0 31 0 0.3279 1.4919 0.0474 -0.013 26 15 0.32926 0 40 0 352 1042.0 1.911 545.442 18.1434 0.002 35 454 5.07 89.554 18.7087 0.0121 37 938.3 7.633 122.933 17.3311 0.0088 1.336 0 1.3777 0.5654 0.8123 nan nan 0 nan nan nan NOT_AVAILABLE 277.02702050231 4.49714215922 181.16045714015 -55.68587604554 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 150.562014695 5.5263 -49.6713154782 5.4077 0.0 0.095174 0.058639 -0.074964 142.0 5406937455678258432 150.56198676846 -49.67130662327 2657.3324863185 1737.01351407859 4440.93339731917 1180.69799751951 1 1
930 1863.49 1892.61 18.604 0.025 1.264 0.061 98.85 99.0 0.707 0.029 1.304 0.036 150.362539263664 -49.5233304164713 1.1435 0.101429 -0.070965 0.07247 315.6 "Gaia DR2 5406951680608487168" 150.36211775749 0.1267 -49.52349177136 0.1315 1635721458409799680 5406951680608487168 363515711 2015.5 0.7426 0.1574 4.7186 -9.231 0.257 4.855 0.260 -0.1353 -0.2805 -0.3464 0.2001 0.2391 0.2033 -0.3138 0.1402 -0.2054 0.1939 204 0 202 2 -0.0153 196.03 0.0 0.0 31 0 0.7577 1.5264 0.0345 0.009 24 15 0.25091 0 37 0 312 986.8 1.438 686.465 18.2028 0.0016 30 389.3 7.667 50.774 18.8758 0.0214 32 911.8 7.238 125.976 17.3622 0.0086 1.318 0 1.5135 0.6730 0.8406 nan nan 0 nan nan nan NOT_AVAILABLE 276.83399648523 4.53719428571 180.81827203205 -55.64865204401 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 150.362178984 3.9793 -49.5235126765 4.0325 0.0 0.101663 -0.070926 0.072834 315.8 5406951680608487168 150.36211775749 -49.52349177136 1346.02279531018 1080.92866227441 1772.7979197639 1180.73735126023 1 1
931 1868.72 1530.33 18.604 0.027 0.969 0.042 98.85 99.0 0.562 0.031 1.057 0.039 150.36214965682566 -49.553315712032315 0.8062 0.082855 -0.071099 0.042543 300.9 "Gaia DR2 5406951646248634496" 150.36184315977 0.1385 -49.55341872921 0.1543 1635721458409799680 5406951646248634496 879905026 2015.5 0.1496 0.1715 0.8725 -4.871 0.279 2.330 0.285 -0.1343 -0.1224 -0.2628 0.2926 0.1281 0.3198 -0.2811 0.1216 -0.0142 0.0681 188 0 185 3 1.2821 204.71 0.165 0.17 31 0 0.6301 1.4434 0.0404 -0.024 22 14 0.26305 0 36 0 301 850.8 1.381 616.208 18.3638 0.0018 32 396.3 6.129 64.665 18.8563 0.0168 34 707.3 8.89 79.567 17.6379 0.0136 1.297 0 1.2184 0.4924 0.7260 nan nan 0 nan nan nan NOT_AVAILABLE 276.85195985096 4.51321553046 180.85053871882 -55.67240832429 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 150.361875489 4.3258 -49.5534287595 4.4169 0.0 0.08301 -0.07106 0.042907 301.1 5406951646248634496 150.36184315977 -49.55341872921 3539.31822933539 2395.36891013368 5483.23786610827 1180.34153375717 1 1
932 1297.83 1783.2 18.606 0.027 1.527 0.052 98.85 99.0 0.897 0.03 1.566 0.032 150.4343295113035 -49.53206206258288 0.4100 0.068341 -0.024195 0.063915 339.3 "Gaia DR2 5406952264723985536" 150.43416050932 0.1133 -49.53209267235 0.1142 1635721458409799680 5406952264723985536 1023263395 2015.5 0.8595 0.1359 6.3251 -2.830 0.225 0.670 0.216 -0.2275 -0.2682 -0.3287 0.3159 0.1968 0.3681 -0.1562 0.2327 -0.1543 0.0353 216 0 216 0 0.3331 217.24 0.0 0.0 31 0 0.9046 1.4061 0.0298 -0.03 25 15 0.21493 0 39 0 336 1112.0 1.479 751.701 18.0735 0.0014 36 372.4 7.911 47.074 18.9239 0.0231 37 1109 5.786 191.701 17.1494 0.0057 1.333 0 1.7745 0.8505 0.9241 nan nan 0 nan nan nan NOT_AVAILABLE 276.87662801595 4.55851534092 180.89308160655 -55.62679528902 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 150.434179285 3.4936 -49.5320955583 3.355 0.0 0.068668 -0.024156 0.064279 339.4 5406952264723985536 150.43416050932 -49.53209267235 1153.75323301103 984.774563583299 1390.34945964157 1181.37313785601 1 1
933 1239.61 765.452 18.607 0.034 1.093 0.053 98.85 99.0 0.593 0.039 1.059 0.045 150.44275234438356 -49.616195606168276 0.2543 0.027394 -0.018596 -0.020116 222.8 "Gaia DR2 5406950237499206272" 150.44273772903 0.1314 -49.61612560649 0.15 1635721458409799680 5406950237499206272 1208638022 2015.5 -0.0395 0.1734 -0.2280 -5.309 0.270 3.324 0.289 -0.1624 -0.1809 -0.3248 0.2034 0.3968 0.2065 -0.3706 0.1232 -0.2752 0.1780 207 0 206 1 1.2453 226.3 0.207 0.29 31 0 0.6473 1.5362 0.0371 0.001 24 14 0.27387 0 36 0 310 900.1 1.675 537.336 18.3026 0.002 32 405.1 10.04 40.349 18.8325 0.0269 33 757 8.347 90.685 17.5642 0.0120 1.291 0 1.2684 0.5300 0.7384 nan nan 0 nan nan nan NOT_AVAILABLE 276.9318485726 4.49478031116 180.99223133264 -55.68975529826 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 150.442773008 4.1803 -49.6161399168 4.4752 0.0 0.027101 -0.018557 -0.019752 223.2 5406950237499206272 150.44273772903 -49.61612560649 4442.611664331 3026.58669992381 6647.22238880713 1180.31781547156 1 1
934 234.796 998.224 18.608 0.023 1.117 0.043 98.85 99.0 0.609 0.029 1.084 0.038 150.57055741714657 -49.596187205291116 1.0099 0.064151 0.064151 4.8e-05 90.0 "Gaia DR2 5406939860854518144" 150.57041116287 0.1384 -49.59592318204 0.1398 1635721458409799680 5406939860854518144 1222806622 2015.5 0.0879 0.1487 0.5912 -6.359 0.265 3.830 0.264 -0.3736 -0.1765 -0.4364 0.4242 0.1409 0.4453 -0.3638 0.2048 -0.0884 -0.1568 221 0 220 1 -0.0405 213.5 0.0 0.0 31 0 0.6842 1.4620 0.0333 -0.037 25 15 0.28126 0 41 0 346 907.8 1.224 741.923 18.2934 0.0015 39 385.4 7.243 53.214 18.8865 0.0204 35 777.6 7.926 98.104 17.5351 0.0111 1.281 0 1.3515 0.5931 0.7584 nan nan 0 nan nan nan NOT_AVAILABLE 276.98596590737 4.56068319553 181.08604431052 -55.62302772392 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 150.570453405 4.1021 -49.5959396707 4.094 0.0 0.064191 0.06419 0.000412 89.6 5406939860854518144 150.57041116287 -49.59592318204 4062.69933871264 2804.87408608865 6108.80839469525 1181.86251166856 1 1
935 358.351 1506.5 18.611 0.027 1.013 0.045 98.85 99.0 0.675 0.035 1.182 0.037 150.55412716608333 -49.554259607344825 0.7536 0.067979 0.05353 0.041901 51.9 "Gaia DR2 5406940552359829888" 150.55395471367 0.1225 -49.55408268577 0.1198 1635721458409799680 5406940552359829888 1209405410 2015.5 0.2650 0.1444 1.8350 -8.776 0.242 6.575 0.232 -0.2444 -0.2613 -0.3424 0.3195 0.1954 0.3558 -0.2040 0.2655 -0.1349 -0.0314 239 0 239 0 -0.5214 222.26 0.0 0.0 31 0 0.7158 1.5238 0.0309 -0.021 27 16 0.23459 0 40 0 350 947.5 1.358 697.638 18.2469 0.0016 37 398 6.111 65.132 18.8515 0.0167 34 804.9 8.732 92.185 17.4975 0.0118 1.270 0 1.3540 0.6047 0.7493 nan nan 0 nan nan nan NOT_AVAILABLE 276.95218809624 4.58771684078 181.02568918466 -55.59652558312 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 150.55401296 3.7485 -49.5541109932 3.5919 0.0 0.068235 0.053569 0.042266 51.7 5406940552359829888 150.55395471367 -49.55408268577 3032.73550767051 2127.62244808241 4669.57320567823 1182.28616576733 1 1
936 153.909 1303.03 18.612 0.025 1.116 0.044 98.85 99.0 0.661 0.034 1.192 0.033 150.58047007510663 -49.570911903675885 0.9595 0.074972 0.07058 0.025284 70.3 "Gaia DR2 5406940346192694784" 150.58027367245 0.1298 -49.57067777532 0.1265 1635721458409799680 5406940346192694784 784777649 2015.5 0.1385 0.1609 0.8608 -7.024 0.252 5.217 0.243 -0.1278 -0.3314 -0.3780 0.2327 0.0478 0.2472 -0.1948 0.3096 -0.0685 0.0082 213 0 212 1 2.035 250.47 0.17 0.22 31 0 0.6988 1.5265 0.0343 -0.062 24 15 0.23997 0 40 0 334 950.8 1.34 709.82 18.2431 0.0015 36 433.5 7.193 60.270 18.7588 0.0180 36 828.4 8.877 93.325 17.4663 0.0116 1.327 0 1.2925 0.5157 0.7768 nan nan 0 nan nan nan NOT_AVAILABLE 276.97588086528 4.58470726088 181.0675669314 -55.5991676318 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 150.580320305 3.9147 -49.5707002367 3.7711 0.0 0.075132 0.070619 0.025649 70.0 5406940346192694784 150.58027367245 -49.57067777532 3670.58371179719 2508.56335723651 5623.53904753404 1182.31490471719 1 1
937 958.716 1224.03 18.612 0.021 0.95 0.039 98.85 99.0 0.549 0.029 0.966 0.033 150.47799370584562 -49.578094499796066 0.5322 0.018545 0.00421 0.018061 13.1 "Gaia DR2 5406951886766740736" 150.47793238293 0.1273 -49.57795212724 0.1301 1635721458409799680 5406951886766740736 142324653 2015.5 -0.0807 0.1569 -0.5147 -5.980 0.260 4.813 0.257 -0.1422 -0.1527 -0.2522 0.2692 0.0881 0.2928 -0.1509 0.1910 -0.0915 0.0530 239 0 239 0 -0.1813 229.44 0.0 0.0 31 0 0.5821 1.4737 0.0358 -0.027 27 15 0.23978 0 40 0 351 807.1 1.256 642.67 18.421 0.0017 35 390.6 6.868 56.868 18.8721 0.0191 36 677.7 7.279 93.107 17.6843 0.0117 1.324 0 1.1878 0.4511 0.7367 nan nan 0 nan nan nan NOT_AVAILABLE 276.92706943584 4.53899446538 180.98263659565 -55.64561566542 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 150.477972089 4.0356 -49.5779728478 3.9872 0.0 0.018909 0.004249 0.018425 13.0 5406951886766740736 150.47793238293 -49.57795212724 4883.26758416821 3402.41933380155 7117.23186660345 1181.1973153578 1 1
939 1853.22 511.204 18.619 0.031 0.844 0.053 98.85 99.0 0.544 0.039 1.026 0.045 150.3649938435359 -49.63755901687755 0.3522 0.080611 -0.069018 -0.041648 238.9 "Gaia DR2 5406949962621239680" 150.36486766415 0.117 -49.6376128143 0.1197 1635721458409799680 5406949962621239680 1119055442 2015.5 -0.0064 0.1445 -0.0444 -6.108 0.244 3.907 0.246 -0.1284 -0.1339 -0.2140 0.2595 0.0632 0.2697 -0.2015 0.0813 -0.0016 0.0179 237 0 237 0 -0.9188 212.14 0.0 0.0 31 0 0.6859 1.5168 0.0336 -0.062 27 14 0.22593 0 39 0 335 900.9 1.459 617.62 18.3016 0.0018 36 443.7 6.87 64.580 18.7337 0.0168 35 694.8 5.902 117.722 17.6573 0.0092 1.264 0 1.0764 0.4321 0.6443 nan nan 0 nan nan nan NOT_AVAILABLE 276.90445864369 4.44723688212 180.94497456164 -55.73768593254 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 150.364908275 3.7835 -49.6376296356 3.8179 0.0 0.08039 -0.068979 -0.041284 239.1 5406949962621239680 150.36486766415 -49.6376128143 4672.25586647147 3260.70072439585 6852.01107163202 1179.24009991068 1 1
940 1670.35 1496.92 18.62 0.023 1.345 0.045 98.85 99.0 0.875 0.027 1.495 0.031 150.38732229119677 -49.55597436329709 0.5360 0.067752 -0.05471 0.039965 306.1 "Gaia DR2 5406951440090197760" 150.38710250258 0.12 -49.55601725823 0.1208 1635721458409799680 5406951440090197760 1077375318 2015.5 0.5828 0.1394 4.1816 -5.006 0.245 1.851 0.230 -0.1161 -0.2301 -0.1961 0.3693 0.0292 0.4085 -0.0973 0.0443 -0.1198 0.1592 207 0 205 2 -0.1448 196.46 0.0 0.0 31 0 0.859 1.4435 0.0320 0.002 24 15 0.23252 0 38 0 323 1072.0 1.385 774.186 18.1125 0.0014 34 393.3 8.496 46.297 18.8645 0.0235 36 1036 6.335 163.473 17.2239 0.0066 1.333 0 1.6406 0.7520 0.8886 nan nan 0 nan nan nan NOT_AVAILABLE 276.86664469691 4.52102292438 180.87631686758 -55.66441472959 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 150.387135726 3.8049 -49.5560252299 3.5651 0.0 0.067937 -0.054671 0.04033 306.4 5406951440090197760 150.38710250258 -49.55601725823 1686.25261498648 1324.92182435924 2291.95663157224 1180.56890878384 1 1
941 1314.7 1752.21 18.62 0.026 0.915 0.041 98.85 99.0 0.554 0.03 1.038 0.035 150.43221689549355 -49.53463779081452 0.4467 0.066473 -0.025578 0.061355 337.4 "Gaia DR2 5406952161644770560" 150.43202692446 0.139 -49.53465185472 0.1408 1635721458409799680 5406952161644770560 575458662 2015.5 -0.0712 0.1697 -0.4199 -6.105 0.281 3.985 0.272 -0.2493 -0.2815 -0.2822 0.2715 0.2174 0.3228 -0.1147 0.1685 -0.0775 -0.0346 209 0 209 0 -1.2886 178.45 0.0 1.4e-15 31 0 0.5981 1.4345 0.0366 -0.05 24 15 0.26599 0 38 0 330 824.1 1.431 575.961 18.3984 0.0019 35 392.6 10.77 36.463 18.8666 0.0298 35 684.6 8.166 83.835 17.6734 0.0130 1.307 0 1.1933 0.4683 0.7250 nan nan 0 nan nan nan NOT_AVAILABLE 276.87706552489 4.55563842886 180.8939214126 -55.62966618397 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 150.432067429 4.3627 -49.5346690144 4.2213 0.0 0.066794 -0.025539 0.061719 337.5 5406952161644770560 150.43202692446 -49.53465185472 4641.42176185432 3196.50418910999 6847.58111678685 1181.31704393098 1 1
942 1679.4 981.743 18.62 0.028 0.843 0.046 98.85 99.0 0.504 0.035 0.984 0.04 150.38662997363485 -49.59858388464639 0.3147 0.055109 -0.055046 -0.002642 267.3 "Gaia DR2 5406950482324165376" 150.38651049142 0.1258 -49.59862442496 0.1373 1635721458409799680 5406950482324165376 1050055781 2015.5 0.4809 0.1584 3.0359 -5.302 0.256 3.918 0.256 -0.1091 -0.0925 -0.2196 0.2865 0.1689 0.3289 -0.1707 0.1671 -0.0134 0.0720 220 0 218 2 0.0302 212.96 0.0 0.0 31 0 0.628 1.5317 0.0360 -0.075 25 14 0.23776 0 41 0 345 842.8 1.505 559.853 18.374 0.0019 36 391.1 9.495 41.197 18.8705 0.0264 34 668.9 7.299 91.641 17.6985 0.0118 1.258 0 1.1720 0.4965 0.6755 nan nan 0 nan nan nan NOT_AVAILABLE 276.89210129389 4.48679609515 180.92213348242 -55.69830084578 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 150.38654571 3.9769 -49.5986412934 3.9717 0.0 0.055054 -0.055007 -0.002278 267.6 5406950482324165376 150.38651049142 -49.59862442496 2019.27717098665 1472.21245473927 3067.56585815955 1179.9903434452 1 1
